2.000000000000000042e-02 2.685906057191885399e-04
4.000000000000000083e-02 2.583022565028950633e-04
5.999999999999999778e-02 2.415042156084427449e-04
7.999999999999998779e-02 2.041379206496140132e-04
1.000000000000000056e-01 1.629466179697116929e-04
1.199999999999999956e-01 1.243103153424921978e-04
1.400000000000000133e-01 8.994279466486731665e-05
1.600000000000000311e-01 7.525179287858971690e-05
1.799999999999999933e-01 7.744275508427248716e-05
2.000000000000000111e-01 1.211352203754646333e-04
2.200000000000000289e-01 2.077680678310396068e-04
2.399999999999999911e-01 2.406814352852513334e-04
2.600000000000000089e-01 3.053347651453588432e-04
2.800000000000000266e-01 3.824096358208094182e-04
3.000000000000000444e-01 4.432788175452839329e-04
3.200000000000000067e-01 4.897481687187318303e-04
3.400000000000000244e-01 5.161155994033959915e-04
3.599999999999999867e-01 5.266966672675895984e-04
3.800000000000000044e-01 5.241296447996931542e-04
4.000000000000000222e-01 5.234832748133930050e-04
4.200000000000000400e-01 5.223060459881866168e-04
4.400000000000000022e-01 5.252194204730586610e-04
4.600000000000000200e-01 5.264694052247499180e-04
4.799999999999999822e-01 5.371647901864189242e-04
5.000000000000000000e-01 5.446121397928750663e-04
5.200000000000000178e-01 5.693269192053680618e-04
5.400000000000000355e-01 5.926667592595917695e-04
5.600000000000000533e-01 6.158528530236480943e-04
5.800000000000000711e-01 6.320109976034370483e-04
5.999999999999999778e-01 6.391715196398326925e-04
6.199999999999999956e-01 6.370525657947612337e-04
6.400000000000000133e-01 6.252007094179076827e-04
6.600000000000000311e-01 6.194180461837972898e-04
6.800000000000000488e-01 6.131372408944143690e-04
7.000000000000000666e-01 6.170841339821600590e-04
7.199999999999999734e-01 6.196929978023893535e-04
7.399999999999999911e-01 6.200771044275619950e-04
7.600000000000000089e-01 6.238366096407706000e-04
7.800000000000000266e-01 6.200904470955648966e-04
8.000000000000000444e-01 6.216031112244152891e-04
8.200000000000000622e-01 6.187459651057481119e-04
8.400000000000000799e-01 6.110705862265336952e-04
8.599999999999999867e-01 5.806027019372494774e-04
8.800000000000000044e-01 5.454233973049223182e-04
9.000000000000000222e-01 4.854895024252838041e-04
9.200000000000000400e-01 4.313002570640501890e-04
9.400000000000000577e-01 3.793984111824369779e-04
9.599999999999999645e-01 3.283685493382500166e-04
9.799999999999999822e-01 2.827630980171777107e-04
1.000000000000000000e+00 2.417598774988551275e-04
1.020000000000000018e+00 1.987304887296889241e-04
1.040000000000000036e+00 1.606257686746987768e-04
1.060000000000000053e+00 1.329384996422611383e-04
1.080000000000000071e+00 1.036447018711349546e-04
1.100000000000000089e+00 8.431125082823823843e-05
1.120000000000000107e+00 6.564801245824680156e-05
1.140000000000000124e+00 5.315743975802190080e-05
1.160000000000000142e+00 4.540396674472727245e-05
1.179999999999999938e+00 3.579856961956116672e-05
1.199999999999999956e+00 2.630850348451741359e-05
1.219999999999999973e+00 1.998377551340758929e-05
1.239999999999999991e+00 1.570741306231323607e-05
1.260000000000000009e+00 1.261594488848295106e-05
1.280000000000000027e+00 9.350302712122685695e-06
1.300000000000000044e+00 6.962918482207016323e-06
1.320000000000000062e+00 4.858933029392354591e-06
1.340000000000000080e+00 3.908878439016090445e-06
1.360000000000000098e+00 2.972930321178265845e-06
1.380000000000000115e+00 2.143738092914719368e-06
1.400000000000000133e+00 1.699747936261203402e-06
1.419999999999999929e+00 1.164393978721541407e-06
1.439999999999999947e+00 8.310168003971152227e-07
1.459999999999999964e+00 4.725982276005668048e-07
1.479999999999999982e+00 2.112514500474466114e-07
1.500000000000000000e+00 1.524472250231725822e-07
1.520000000000000018e+00 1.114832400342919735e-07
1.540000000000000036e+00 1.673453420806607411e-08
1.560000000000000053e+00 6.528522989794966156e-08
1.580000000000000071e+00 -3.215447414999638956e-08
1.600000000000000089e+00 -6.672325906352645972e-08
