2.000000000000000042e-02 0.000000000000000000e+00
4.009999999999999676e-02 8.480000000000000124e-06
6.010000000000000064e-02 2.023999999999999934e-05
8.019999999999999352e-02 2.205999999999999885e-05
1.001999999999999974e-01 2.337999999999999977e-05
1.203000000000000042e-01 2.451999999999999902e-05
1.403000000000000080e-01 1.609999999999999832e-05
1.603999999999999870e-01 1.150999999999999991e-05
1.804000000000000048e-01 9.700000000000000302e-06
2.005000000000000115e-01 8.399999999999999196e-06
2.205000000000000016e-01 7.490000000000000286e-06
2.406000000000000083e-01 7.369999999999999741e-06
2.605999999999999983e-01 7.410000000000000205e-06
2.807000000000000051e-01 7.730000000000000529e-06
3.007000000000000228e-01 8.349999999999999675e-06
3.207999999999999741e-01 9.150000000000000486e-06
3.407999999999999918e-01 1.007000000000000015e-05
3.608999999999999986e-01 1.121999999999999930e-05
3.809000000000000163e-01 1.217000000000000037e-05
4.010000000000000231e-01 1.324000000000000029e-05
4.209999999999999853e-01 1.437999999999999954e-05
4.410999999999999921e-01 1.533000000000000061e-05
4.611000000000000099e-01 1.624000000000000037e-05
4.812000000000000166e-01 1.722999999999999936e-05
5.011999999999999789e-01 1.836000000000000040e-05
5.212999999999999856e-01 1.957000000000000067e-05
5.413000000000000034e-01 2.086000000000000018e-05
5.614000000000000101e-01 2.212000000000000167e-05
5.814000000000000279e-01 2.334999999999999836e-05
6.015000000000000346e-01 2.462999999999999966e-05
6.215000000000000524e-01 2.614000000000000045e-05
6.415999999999999481e-01 2.744999999999999976e-05
6.615999999999999659e-01 2.888999999999999953e-05
6.816999999999999726e-01 3.045000000000000153e-05
7.016999999999999904e-01 3.198999999999999695e-05
7.217999999999999972e-01 3.360999999999999838e-05
7.418000000000000149e-01 3.533000000000000224e-05
7.619000000000000217e-01 3.672000000000000079e-05
7.819000000000000394e-01 3.817999999999999698e-05
8.020000000000000462e-01 3.931000000000000141e-05
8.219999999999999529e-01 4.050000000000000187e-05
8.420999999999999597e-01 4.157999999999999831e-05
8.620999999999999774e-01 4.257000000000000069e-05
8.821999999999999842e-01 4.330999999999999699e-05
9.022000000000000020e-01 4.394000000000000282e-05
9.223000000000000087e-01 4.440000000000000180e-05
9.423000000000000265e-01 4.499000000000000124e-05
9.624000000000000332e-01 4.533000000000000137e-05
9.824000000000000510e-01 4.564999999999999830e-05
1.002499999999999947e+00 4.606999999999999767e-05
1.022499999999999964e+00 4.640000000000000298e-05
1.042599999999999971e+00 4.686000000000000197e-05
1.062599999999999989e+00 4.732000000000000095e-05
1.082699999999999996e+00 4.792000000000000198e-05
1.102700000000000014e+00 4.863000000000000027e-05
1.122800000000000020e+00 4.924999999999999772e-05
1.142800000000000038e+00 4.965000000000000066e-05
1.162900000000000045e+00 5.027999999999999972e-05
1.182900000000000063e+00 5.097000000000000158e-05
1.203000000000000069e+00 5.161000000000000223e-05
1.223000000000000087e+00 5.216999999999999687e-05
1.243100000000000094e+00 5.256999999999999981e-05
1.263099999999999890e+00 5.263999999999999745e-05
1.283199999999999896e+00 5.287000000000000033e-05
1.303199999999999914e+00 5.283000000000000071e-05
1.323299999999999921e+00 5.258000000000000141e-05
1.343299999999999939e+00 5.232000000000000051e-05
1.363399999999999945e+00 5.225000000000000288e-05
1.383399999999999963e+00 5.204000000000000319e-05
1.403499999999999970e+00 5.212000000000000243e-05
1.423499999999999988e+00 5.212000000000000243e-05
1.443599999999999994e+00 5.228000000000000090e-05
1.463600000000000012e+00 5.259999999999999783e-05
1.483700000000000019e+00 5.276999999999999790e-05
1.503700000000000037e+00 5.276000000000000308e-05
1.523800000000000043e+00 5.279000000000000109e-05
1.543800000000000061e+00 5.213999999999999885e-05
1.563900000000000068e+00 5.178000000000000229e-05
1.583900000000000086e+00 5.162999999999999865e-05
1.604000000000000092e+00 5.143000000000000056e-05
1.624000000000000110e+00 5.107999999999999883e-05
1.644099999999999895e+00 5.068999999999999748e-05
1.664099999999999913e+00 4.992999999999999798e-05
1.684199999999999919e+00 5.018999999999999888e-05
1.704199999999999937e+00 4.996999999999999760e-05
1.724299999999999944e+00 4.966999999999999709e-05
1.744299999999999962e+00 4.899999999999999842e-05
1.764399999999999968e+00 4.853999999999999943e-05
1.784399999999999986e+00 4.801000000000000281e-05
1.804499999999999993e+00 4.754999999999999705e-05
1.824500000000000011e+00 4.674999999999999794e-05
1.844600000000000017e+00 4.606999999999999767e-05
1.864600000000000035e+00 4.512000000000000169e-05
1.884700000000000042e+00 4.461000000000000149e-05
1.904700000000000060e+00 4.377999999999999757e-05
1.924800000000000066e+00 4.276999999999999877e-05
1.944800000000000084e+00 4.210000000000000011e-05
1.964900000000000091e+00 4.124999999999999977e-05
