6.250000000000000000e-01 7.272044634904215380e-05
6.750000000000000444e-01 8.043415736811458845e-05
7.249999999999999778e-01 8.710440609131207834e-05
7.749999999999999112e-01 9.538979338465309113e-05
8.249999999999999556e-01 1.031938628307826650e-04
8.750000000000000000e-01 1.101700314887201979e-04
9.249999999999999334e-01 1.172938005444365713e-04
9.749999999999999778e-01 1.211825419578614887e-04
1.024999999999999911e+00 1.258204373250262204e-04
1.074999999999999734e+00 1.295768681546403608e-04
1.125000000000000000e+00 1.324845580201564369e-04
1.174999999999999822e+00 1.356181676570093709e-04
1.225000000000000089e+00 1.384846864878572800e-04
1.274999999999999911e+00 1.396626525846858665e-04
1.324999999999999734e+00 1.407047373383668359e-04
1.375000000000000000e+00 1.427323148955001527e-04
1.424999999999999822e+00 1.431470596079511062e-04
1.475000000000000089e+00 1.435205186239781354e-04
1.524999999999999911e+00 1.435091926988230418e-04
1.574999999999999734e+00 1.413986176989107287e-04
1.625000000000000000e+00 1.392791049653792357e-04
1.674999999999999822e+00 1.357126344977135023e-04
1.724999999999999867e+00 1.318748227301930328e-04
1.774999999999999911e+00 1.288578689976747525e-04
1.824999999999999956e+00 1.249233064939625710e-04
1.875000000000000000e+00 1.200642533463728868e-04
1.924999999999999822e+00 1.147945506711503202e-04
1.974999999999999867e+00 1.089224696535505318e-04
2.024999999999999911e+00 1.045878568044193040e-04
2.074999999999999734e+00 9.936647130117806724e-05
2.125000000000000000e+00 9.473161777726731502e-05
2.174999999999999822e+00 8.993666897774326493e-05
2.224999999999999645e+00 8.505634429939139935e-05
2.274999999999999911e+00 7.972157230462936447e-05
2.324999999999999734e+00 7.525091601125457274e-05
2.375000000000000000e+00 7.126906384781836077e-05
2.424999999999999822e+00 6.730851506588855380e-05
2.474999999999999645e+00 6.280291439721689311e-05
2.524999999999999911e+00 5.878774768024128556e-05
2.574999999999999734e+00 5.391548341446767068e-05
2.625000000000000000e+00 4.976947992725700402e-05
2.674999999999999822e+00 4.531562276593464894e-05
2.724999999999999645e+00 4.123450672326854123e-05
2.774999999999999911e+00 3.764828303560913993e-05
2.825000000000000178e+00 3.404888346159020351e-05
2.875000000000000000e+00 3.087012763959791405e-05
2.924999999999999822e+00 2.840684381114346480e-05
2.974999999999999645e+00 2.585410921065881343e-05
3.024999999999999911e+00 2.391267424680829532e-05
3.075000000000000178e+00 2.178130144269439770e-05
3.125000000000000000e+00 1.979623825460097956e-05
3.174999999999999822e+00 1.777965903953114934e-05
3.224999999999999645e+00 1.635446158642606357e-05
3.274999999999999911e+00 1.447824909856282941e-05
3.324999999999999734e+00 1.289434532685162623e-05
3.375000000000000000e+00 1.140549821195384960e-05
3.424999999999999822e+00 1.015278509809468511e-05
3.474999999999999645e+00 8.609850521755778611e-06
3.524999999999999911e+00 7.364812690507237488e-06
3.574999999999999734e+00 6.248140758783848723e-06
3.625000000000000000e+00 5.433164394413358999e-06
3.674999999999999822e+00 4.545661363229726429e-06
3.724999999999999645e+00 3.978631659025173053e-06
3.774999999999999911e+00 3.359098791110822520e-06
3.824999999999999734e+00 2.874436235261905767e-06
3.875000000000000000e+00 2.635763385392225683e-06
3.924999999999999822e+00 2.427608786372448177e-06
3.974999999999999645e+00 2.193603680480644462e-06
4.025000000000000355e+00 2.006980277102260952e-06
4.074999999999999289e+00 1.647310487602283748e-06
4.125000000000000000e+00 1.427938127603803885e-06
4.174999999999998934e+00 1.158291554972380963e-06
4.224999999999999645e+00 1.008712697100130068e-06
4.275000000000000355e+00 7.655106698720938681e-07
4.324999999999999289e+00 6.073947433371448295e-07
4.375000000000000000e+00 4.579371560425002915e-07
4.424999999999998934e+00 3.155822797750239561e-07
4.474999999999999645e+00 3.080840997539200807e-07
