1.993750000000000036e-02 7.100719911001246573e-04
3.981250000000000067e-02 4.350219503928180005e-04
5.968749999999999750e-02 2.540155947593020973e-04
7.956249999999999434e-02 1.496581232059404545e-04
9.943749999999999811e-02 1.045547347390966874e-04
1.193125000000000019e-01 1.013106283651349262e-04
1.391875000000000195e-01 1.386982102548763138e-04
1.590624999999999956e-01 1.137109471539628252e-04
1.789375000000000271e-01 9.975419485480127417e-05
1.988125000000000031e-01 1.396546496251232410e-04
2.186875000000000346e-01 1.932619661626637270e-04
2.385625000000000107e-01 2.737361964726877923e-04
2.584374999999999867e-01 3.631641368146178162e-04
2.783125000000000182e-01 4.490615215308023790e-04
2.981875000000000497e-01 5.252190971916434600e-04
3.180625000000000258e-01 5.675884516540629461e-04
3.379375000000000018e-01 5.964669348772492141e-04
3.578124999999999778e-01 6.017931947457049032e-04
3.776875000000000093e-01 6.052770158739360484e-04
3.975625000000000409e-01 5.932507463435007008e-04
4.174375000000000169e-01 5.809764568996748620e-04
4.373124999999999929e-01 5.974795320688740296e-04
4.571875000000000244e-01 6.089462728187146345e-04
4.770625000000000004e-01 6.349973085457237933e-04
4.969374999999999765e-01 6.495893274207786448e-04
5.168125000000000080e-01 6.592092736218264871e-04
5.366874999999999840e-01 6.719227895664067578e-04
5.565625000000000711e-01 7.060760441813542475e-04
5.764374999999999361e-01 7.162737217748842361e-04
5.963125000000000231e-01 7.399901670955400359e-04
6.161875000000001101e-01 7.457361987700834990e-04
6.360624999999999751e-01 7.433432800021777358e-04
6.559375000000000622e-01 7.301047607368954355e-04
6.758124999999999272e-01 7.173259574342980699e-04
6.956875000000000142e-01 6.883395734613018254e-04
7.155625000000001013e-01 6.835140356002022315e-04
7.354374999999999662e-01 6.926227926273185401e-04
7.553125000000000533e-01 7.158724222247495137e-04
7.751875000000000293e-01 7.340241567855683652e-04
7.950625000000000053e-01 7.568545872962690723e-04
8.149375000000000924e-01 7.466283507141784504e-04
8.348124999999999574e-01 7.153854268174822048e-04
8.546875000000000444e-01 6.669046794879635726e-04
8.745625000000000204e-01 6.119594863299666681e-04
8.944374999999999964e-01 5.567839793070126922e-04
9.143125000000000835e-01 5.070934489172538662e-04
9.341874999999999485e-01 4.525027682194407235e-04
9.540625000000000355e-01 3.870101637618783216e-04
9.739375000000000115e-01 3.364318667564002597e-04
9.938124999999999876e-01 2.804822397675302953e-04
1.013687500000000075e+00 2.361342844599923039e-04
1.033562499999999940e+00 1.914730562626340928e-04
1.053437500000000027e+00 1.512035305991243797e-04
1.073312500000000114e+00 1.244919768323376856e-04
1.093187499999999979e+00 1.036533242720338584e-04
1.113062500000000066e+00 8.390360791089379686e-05
1.132937500000000153e+00 6.629822505688557060e-05
1.152812500000000018e+00 5.157352404640445177e-05
1.172687499999999883e+00 4.076593556037383446e-05
1.192562500000000192e+00 3.200374158971236644e-05
1.212437500000000057e+00 2.537932715848478056e-05
1.232312499999999922e+00 1.900443816033031748e-05
1.252187500000000009e+00 1.457069434655596927e-05
1.272062500000000096e+00 1.142312644582951890e-05
1.291937499999999961e+00 8.716434209262015237e-06
1.311812500000000048e+00 7.045985863398335910e-06
1.331687500000000135e+00 5.401795057555525565e-06
1.351562500000000000e+00 3.924682043309288219e-06
1.371437499999999865e+00 2.416117192910884981e-06
1.391312500000000174e+00 1.378714298684675382e-06
1.411187500000000039e+00 5.497091120257373328e-07
1.431062499999999904e+00 1.191605649896937277e-07
1.450937499999999991e+00 -2.534203295698869742e-07
1.470812500000000078e+00 -2.189408881954273015e-07
1.490687499999999943e+00 -6.964044855231749880e-08
1.510562500000000030e+00 -1.160674142538525939e-08
1.530437500000000117e+00 4.642696570154739030e-08
1.550312499999999982e+00 7.544381926501456218e-08
1.570187500000000069e+00 4.642696570155077843e-08
1.590062500000000156e+00 -6.964044855231007402e-08
