2.006329113924050847e-02 6.066001638140011004e-04
4.018987341772152500e-02 3.959563773803556315e-04
6.031645569620253111e-02 2.533546057989250356e-04
8.044303797468355111e-02 1.667468816138660635e-04
1.005696202531645572e-01 1.240852373693356828e-04
1.206962025316455633e-01 1.133217056094917695e-04
1.408227848101265833e-01 1.367106164374727465e-04
1.609493670886076033e-01 1.083781174296530222e-04
1.810759493670886233e-01 9.703418671938068612e-05
2.012025316455696433e-01 1.419163959588493550e-04
2.213291139240506356e-01 1.930652037468488693e-04
2.414556962025316555e-01 2.736792591927010815e-04
2.615822784810126755e-01 3.590588433925840056e-04
2.817088607594936400e-01 4.424136351495302003e-04
3.018354430379747155e-01 5.148526748408357697e-04
3.219620253164556800e-01 5.533839429019178505e-04
3.420886075949367555e-01 5.776588094537027330e-04
3.622151898734177200e-01 5.776127540681973409e-04
3.823417721518987955e-01 5.753314934519358857e-04
4.024683544303797600e-01 5.660085117596638403e-04
4.225949367088607800e-01 5.535119935768370364e-04
4.427215189873418000e-01 5.731122238092305589e-04
4.628481012658227645e-01 5.825763146834369828e-04
4.829746835443038400e-01 6.136126942466012127e-04
5.031012658227848044e-01 6.251039605335960295e-04
5.232278481012657689e-01 6.324863394135824468e-04
5.433544303797468444e-01 6.480340491492337512e-04
5.634810126582279199e-01 6.751494049497693516e-04
5.836075949367088844e-01 6.811178935374358461e-04
6.037341772151898489e-01 7.004339754825587502e-04
6.238607594936709244e-01 6.984552672621727404e-04
6.439873417721519999e-01 6.937580068452776482e-04
6.641139240506328534e-01 6.810321010429298090e-04
6.842405063291139289e-01 6.707635148667049360e-04
7.043670886075950044e-01 6.474656941516793423e-04
7.244936708860759689e-01 6.464582427441429658e-04
7.446202531645569334e-01 6.586428284211679005e-04
7.647468354430380089e-01 6.822348077269269973e-04
7.848734177215190844e-01 6.973054650418241199e-04
8.050000000000000488e-01 7.117557183619980382e-04
8.251265822784810133e-01 6.941712359583642215e-04
8.452531645569620888e-01 6.596060888292208614e-04
8.653797468354430533e-01 6.128159438860075010e-04
8.855063291139240178e-01 5.577906203886645511e-04
9.056329113924050933e-01 5.084526827117588198e-04
9.257594936708861688e-01 4.573281657154148702e-04
9.458860759493671333e-01 4.048493191206568604e-04
9.660126582278480978e-01 3.477273266710841581e-04
9.861392405063291733e-01 3.005740643264927128e-04
1.006265822784810027e+00 2.490162882688494537e-04
1.026392405063291324e+00 2.092475943618705091e-04
1.046518987341772178e+00 1.675232445934435235e-04
1.066645569620253031e+00 1.327844636756797688e-04
1.086772151898734329e+00 1.086617790621817995e-04
1.106898734177215182e+00 8.979082328425548576e-05
1.127025316455696258e+00 7.255492895133767073e-05
1.147151898734177333e+00 5.672153343225878799e-05
1.167278481012658187e+00 4.407009668292689262e-05
1.187405063291139262e+00 3.490441966805035495e-05
1.207531645569620338e+00 2.776969910818700879e-05
1.227658227848101191e+00 2.146985120313000872e-05
1.247784810126582489e+00 1.603082247523152058e-05
1.267911392405063342e+00 1.225670006385491270e-05
1.288037974683544196e+00 9.203562041192945754e-06
1.308164556962025493e+00 7.210897724620301357e-06
1.328291139240506347e+00 5.961337043931664042e-06
1.348417721518987200e+00 4.625000279043764110e-06
1.368544303797468498e+00 3.487595683069742554e-06
1.388670886075949351e+00 2.640077206614830342e-06
1.408797468354430427e+00 1.960438912838563486e-06
1.428924050632911502e+00 1.495968972355056780e-06
1.449050632911392356e+00 1.121767350366007318e-06
1.469177215189873431e+00 9.357249130550079590e-07
1.489303797468354507e+00 6.755765276743405249e-07
1.509430379746835360e+00 5.058359314680033771e-07
1.529556962025316658e+00 3.952427201799597772e-07
1.549683544303797511e+00 3.384138152682322984e-07
1.569810126582278365e+00 3.299661381908483839e-07
1.589936708860759662e+00 3.645166104058354771e-07
